,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
11329,text_8_L2,4,are,1.95e-05,4.29,1.1553371,3,48
11330,text_8_L2,4,herbivores,0.0,0.0,21.36796,10,49
11331,text_8_L2,4,will,0.000912,5.96,1.4296855,4,50
11332,text_8_L2,4,find,5.25e-05,4.72,5.652368,4,51
11333,text_8_L2,4,the,0.000417,5.62,7.234866,3,52
11334,text_8_L2,4,winters,3.8e-06,3.58,12.936638,7,53
11335,text_8_L2,4,extremely,2.24e-07,2.35,15.220729,9,54
11336,text_8_L2,4,"tough,",8.71e-07,2.94,14.1147995,6,55
11337,text_8_L2,4,because,4.27e-06,3.63,5.859675,7,56
11338,text_8_L2,4,all,0.000158,5.2,4.915985,3,57
11339,text_8_L2,4,of,0.000282,5.45,2.2890775,2,58
11340,text_8_L2,4,the,0.000417,5.62,9.380933,3,59
11341,text_8_L2,4,vegetation,3.89e-06,3.59,10.071311,10,60
11342,text_8_L2,4,will,0.000912,5.96,11.421163,4,61
11343,text_8_L2,4,have,1.38e-05,4.14,3.7995663,4,62
11344,text_8_L2,4,died,3.63e-07,2.56,11.002944,4,63
11345,text_8_L2,4,off,1.86e-05,4.27,5.9183702,3,64
11346,text_8_L2,4,by,5.25e-05,4.72,2.4264655,2,65
11347,text_8_L2,4,the,0.000417,5.62,5.447331,3,66
11348,text_8_L2,4,time,2.34e-05,4.37,0.40790394,4,67
11349,text_8_L2,4,winter,6.92e-05,4.84,0.0044398545,6,68
11350,text_8_L2,4,arrives.,2.09e-08,1.32,11.326056,8,69
11351,text_8_L2,5,Hibernation,3.89e-08,1.59,18.908022,11,70
11352,text_8_L2,5,is,0.000178,5.25,8.209864,2,71
11353,text_8_L2,5,essentially,8.13e-08,1.91,15.228787,11,72
11354,text_8_L2,5,a,0.000603,5.78,7.337652,1,73
11355,text_8_L2,5,way,1e-05,4.0,9.1578665,3,74
11356,text_8_L2,5,of,0.000282,5.45,6.0542665,2,75
11357,text_8_L2,5,dealing,1.02e-07,2.01,9.588967,7,76
11358,text_8_L2,5,with,3.8e-05,4.58,2.3560429,4,77
11359,text_8_L2,5,this,3.24e-05,4.51,6.3052664,4,78
11360,text_8_L2,5,food,1e-05,4.0,7.1587763,4,79
11361,text_8_L2,5,shortage.,2.19e-08,1.34,12.521413,9,80
11362,text_8_L2,6,Animals,1.12e-06,3.05,14.793954,7,81
11363,text_8_L2,6,like,1.82e-05,4.26,7.9360504,4,82
11364,text_8_L2,6,birds,1.51e-06,3.18,10.541891,5,83
11365,text_8_L2,6,rely,3.47e-08,1.54,19.267757,4,84
11366,text_8_L2,6,on,8.91e-05,4.95,7.5606685,2,85
11367,text_8_L2,6,seeds,4.47e-07,2.65,10.960297,5,86
11368,text_8_L2,6,and,0.000166,5.22,0.01514237,3,87
11369,text_8_L2,6,small,4.68e-06,3.67,10.21118,5,88
11370,text_8_L2,6,insects,1.48e-07,2.17,9.451445,7,89
11371,text_8_L2,6,for,7.59e-05,4.88,4.3356977,3,90
11372,text_8_L2,6,sustenance.,0.0,0.0,25.863981,11,91
11373,text_8_L2,7,"Obviously,",1.55e-07,2.19,20.283966,10,92
11374,text_8_L2,7,these,1.74e-05,4.24,8.503658,5,93
11375,text_8_L2,7,will,0.000912,5.96,0.09402267,4,94
11376,text_8_L2,7,also,0.001,6.0,0.45580336,4,95
11377,text_8_L2,7,be,5.25e-05,4.72,2.0592353,2,96
11378,text_8_L2,7,quite,4.47e-07,2.65,6.919319,5,97
11379,text_8_L2,7,scarce,3.31e-08,1.52,15.837692,6,98
11380,text_8_L2,7,in,0.0174,7.24,5.8458357,2,99
11381,text_8_L2,7,the,0.000417,5.62,5.9142594,3,100
11382,text_8_L2,7,winter,6.92e-05,4.84,0.66576135,6,101
11383,text_8_L2,7,when,7.94e-06,3.9,6.999261,4,102
11384,text_8_L2,7,the,0.000417,5.62,1.6500404,3,103
11385,text_8_L2,7,ground,1.74e-06,3.24,7.168476,6,104
11386,text_8_L2,7,becomes,2.51e-07,2.4,7.9101324,7,105
11387,text_8_L2,7,covered,3.24e-07,2.51,10.736971,7,106
11388,text_8_L2,7,and,0.000166,5.22,3.5199103,3,107
11389,text_8_L2,7,frozen.,9.77e-07,2.99,12.117168,7,108
11390,text_8_L2,8,Many,2.57e-06,3.41,14.216048,4,109
11391,text_8_L2,8,birds,1.51e-06,3.18,8.755363,5,110
11392,text_8_L2,8,address,8.32e-07,2.92,10.24898,7,111
11393,text_8_L2,8,their,5.75e-06,3.76,10.891353,5,112
11394,text_8_L2,8,upcoming,3.02e-08,1.48,10.001793,8,113
11395,text_8_L2,8,food,1e-05,4.0,8.509351,4,114
11396,text_8_L2,8,shortage,2.19e-08,1.34,14.587191,8,115
11397,text_8_L2,8,in,0.0174,7.24,6.055566,2,116
11398,text_8_L2,8,quite,4.47e-07,2.65,12.756983,5,117
11399,text_8_L2,8,a,0.000603,5.78,0.004762022,1,118
11400,text_8_L2,8,different,1.86e-06,3.27,7.0953345,9,119
11401,text_8_L2,8,way:,1e-05,4.0,4.6793118,4,120
11402,text_8_L2,8,they,6.76e-06,3.83,7.8496084,4,121
11403,text_8_L2,8,migrate,1.29e-08,1.11,13.163621,7,122
11404,text_8_L2,8,to,0.000148,5.17,3.9617205,2,123
11405,text_8_L2,8,warmer,2.51e-06,3.4,13.478114,6,124
11406,text_8_L2,8,areas,1.62e-06,3.21,8.101589,5,125
11407,text_8_L2,8,where,4.47e-06,3.65,5.9449053,5,126
11408,text_8_L2,8,their,5.75e-06,3.76,6.684759,5,127
11409,text_8_L2,8,sources,7.76e-07,2.89,8.734001,7,128
11410,text_8_L2,8,of,0.000282,5.45,4.415363,2,129
11411,text_8_L2,8,food,1e-05,4.0,4.2484927,4,130
11412,text_8_L2,8,will,0.000912,5.96,5.9363594,4,131
11413,text_8_L2,8,be,5.25e-05,4.72,1.158975,2,132
11414,text_8_L2,8,plentiful.,0.0,0.0,18.93666,10,133
11415,text_8_L2,1,Hibernation,3.89e-08,1.59,18.908022,11,1
11416,text_8_L2,1,in,0.0174,7.24,8.209864,2,2
11417,text_8_L2,1,animals,1.12e-06,3.05,14.011501,7,3
11418,text_8_L2,1,is,0.000178,5.25,4.783119,2,4
11419,text_8_L2,1,an,0.0049,6.69,8.883056,2,5
11420,text_8_L2,1,extremely,2.24e-07,2.35,9.867697,9,6
11421,text_8_L2,1,fascinating,5.62e-08,1.75,11.402997,11,7
11422,text_8_L2,1,"phenomenon,",1.05e-07,2.02,12.123576,11,8
11423,text_8_L2,1,one,4.47e-05,4.65,3.891182,3,9
11424,text_8_L2,1,that,3.63e-05,4.56,6.615735,4,10
11425,text_8_L2,1,biologists,1.12e-08,1.05,15.875139,10,11
11426,text_8_L2,1,are,1.95e-05,4.29,5.1248493,3,12
11427,text_8_L2,1,not,4.79e-05,4.68,4.453391,3,13
11428,text_8_L2,1,yet,1.17e-06,3.07,5.7736626,3,14
11429,text_8_L2,1,close,2.45e-06,3.39,7.2002873,5,15
11430,text_8_L2,1,to,0.000148,5.17,4.698945,2,16
11431,text_8_L2,1,understanding,7.41e-07,2.87,9.964174,13,17
11432,text_8_L2,1,fully.,5.37e-07,2.73,10.761723,6,18
11433,text_8_L2,2,"However,",6.03e-07,2.78,15.613363,8,19
11434,text_8_L2,2,it,8.51e-05,4.93,3.9039462,2,20
11435,text_8_L2,2,is,0.000178,5.25,0.74342746,2,21
11436,text_8_L2,2,quite,4.47e-07,2.65,6.9858694,5,22
11437,text_8_L2,2,easy,9.77e-06,3.99,1.9895881,4,23
11438,text_8_L2,2,to,0.000148,5.17,6.2616124,2,24
11439,text_8_L2,2,understand,6.31e-07,2.8,7.677899,10,25
11440,text_8_L2,2,why,5.5e-06,3.74,7.0804186,3,26
11441,text_8_L2,2,animals,1.12e-06,3.05,9.56,7,27
11442,text_8_L2,2,hibernate,4.17e-08,1.62,15.137989,9,28
11443,text_8_L2,2,during,1.45e-06,3.16,9.125003,6,29
11444,text_8_L2,2,the,0.000417,5.62,0.20336808,3,30
11445,text_8_L2,2,cold,2.82e-06,3.45,8.31102,4,31
11446,text_8_L2,2,winter,6.92e-05,4.84,2.5951676,6,32
11447,text_8_L2,2,months.,4.27e-07,2.63,10.968256,7,33
11448,text_8_L2,3,"Usually,",2.14e-07,2.33,32.23025,8,34
11449,text_8_L2,3,it,8.51e-05,4.93,8.972308,2,35
11450,text_8_L2,3,is,0.000178,5.25,9.62258,2,36
11451,text_8_L2,3,because,4.27e-06,3.63,6.6838403,7,37
11452,text_8_L2,3,their,5.75e-06,3.76,8.623158,5,38
11453,text_8_L2,3,food,1e-05,4.0,7.4531984,4,39
11454,text_8_L2,3,is,0.000178,5.25,5.081961,2,40
11455,text_8_L2,3,quite,4.47e-07,2.65,7.692423,5,41
11456,text_8_L2,3,scarce,3.31e-08,1.52,17.245693,6,42
11457,text_8_L2,3,during,1.45e-06,3.16,9.312515,6,43
11458,text_8_L2,3,this,3.24e-05,4.51,4.48233,4,44
11459,text_8_L2,3,time.,2.34e-05,4.37,1.7187732,5,45
11460,text_8_L2,4,Animals,1.12e-06,3.05,14.793954,7,46
11461,text_8_L2,4,that,3.63e-05,4.56,11.433399,4,47
11462,text_8_L2,4,are,1.95e-05,4.29,1.1553371,3,48
11463,text_8_L2,4,herbivores,0.0,0.0,21.36796,10,49
11464,text_8_L2,4,will,0.000912,5.96,1.4296855,4,50
11465,text_8_L2,4,find,5.25e-05,4.72,5.652368,4,51
11466,text_8_L2,4,the,0.000417,5.62,7.234866,3,52
11467,text_8_L2,4,winters,3.8e-06,3.58,12.936638,7,53
11468,text_8_L2,4,extremely,2.24e-07,2.35,15.220729,9,54
11469,text_8_L2,4,"tough,",8.71e-07,2.94,14.1147995,6,55
11470,text_8_L2,4,because,4.27e-06,3.63,5.859675,7,56
11471,text_8_L2,4,all,0.000158,5.2,4.915985,3,57
11472,text_8_L2,4,of,0.000282,5.45,2.2890775,2,58
11473,text_8_L2,4,the,0.000417,5.62,9.380933,3,59
11474,text_8_L2,4,vegetation,3.89e-06,3.59,10.071311,10,60
11475,text_8_L2,4,will,0.000912,5.96,11.421163,4,61
11476,text_8_L2,4,have,1.38e-05,4.14,3.7995663,4,62
11477,text_8_L2,4,died,3.63e-07,2.56,11.002944,4,63
11478,text_8_L2,4,off,1.86e-05,4.27,5.9183702,3,64
11479,text_8_L2,4,by,5.25e-05,4.72,2.4264655,2,65
11480,text_8_L2,4,the,0.000417,5.62,5.447331,3,66
11481,text_8_L2,4,time,2.34e-05,4.37,0.40790394,4,67
11482,text_8_L2,4,winter,6.92e-05,4.84,0.0044398545,6,68
11483,text_8_L2,4,arrives.,2.09e-08,1.32,11.326056,8,69
11484,text_8_L2,5,Hibernation,3.89e-08,1.59,18.908022,11,70
11485,text_8_L2,5,is,0.000178,5.25,8.209864,2,71
11486,text_8_L2,5,essentially,8.13e-08,1.91,15.228787,11,72
11487,text_8_L2,5,a,0.000603,5.78,7.337652,1,73
11488,text_8_L2,5,way,1e-05,4.0,9.1578665,3,74
11489,text_8_L2,5,of,0.000282,5.45,6.0542665,2,75
11490,text_8_L2,5,dealing,1.02e-07,2.01,9.588967,7,76
11491,text_8_L2,5,with,3.8e-05,4.58,2.3560429,4,77
11492,text_8_L2,5,this,3.24e-05,4.51,6.3052664,4,78
11493,text_8_L2,5,food,1e-05,4.0,7.1587763,4,79
11494,text_8_L2,5,shortage.,2.19e-08,1.34,12.521413,9,80
11495,text_8_L2,6,Animals,1.12e-06,3.05,14.793954,7,81
11496,text_8_L2,6,like,1.82e-05,4.26,7.9360504,4,82
11497,text_8_L2,6,birds,1.51e-06,3.18,10.541891,5,83
11498,text_8_L2,6,rely,3.47e-08,1.54,19.267757,4,84
11499,text_8_L2,6,on,8.91e-05,4.95,7.5606685,2,85
11500,text_8_L2,6,seeds,4.47e-07,2.65,10.960297,5,86
11501,text_8_L2,6,and,0.000166,5.22,0.01514237,3,87
11502,text_8_L2,6,small,4.68e-06,3.67,10.21118,5,88
11503,text_8_L2,6,insects,1.48e-07,2.17,9.451445,7,89
11504,text_8_L2,6,for,7.59e-05,4.88,4.3356977,3,90
11505,text_8_L2,6,sustenance.,0.0,0.0,25.863981,11,91
11506,text_8_L2,7,"Obviously,",1.55e-07,2.19,20.283966,10,92
11507,text_8_L2,7,these,1.74e-05,4.24,8.503658,5,93
11508,text_8_L2,7,will,0.000912,5.96,0.09402267,4,94
11509,text_8_L2,7,also,0.001,6.0,0.45580336,4,95
11510,text_8_L2,7,be,5.25e-05,4.72,2.0592353,2,96
11511,text_8_L2,7,quite,4.47e-07,2.65,6.919319,5,97
11512,text_8_L2,7,scarce,3.31e-08,1.52,15.837692,6,98
11513,text_8_L2,7,in,0.0174,7.24,5.8458357,2,99
11514,text_8_L2,7,the,0.000417,5.62,5.9142594,3,100
11515,text_8_L2,7,winter,6.92e-05,4.84,0.66576135,6,101
11516,text_8_L2,7,when,7.94e-06,3.9,6.999261,4,102
11517,text_8_L2,7,the,0.000417,5.62,1.6500404,3,103
11518,text_8_L2,7,ground,1.74e-06,3.24,7.168476,6,104
11519,text_8_L2,7,becomes,2.51e-07,2.4,7.9101324,7,105
11520,text_8_L2,7,covered,3.24e-07,2.51,10.736971,7,106
11521,text_8_L2,7,and,0.000166,5.22,3.5199103,3,107
11522,text_8_L2,7,frozen.,9.77e-07,2.99,12.117168,7,108
11523,text_8_L2,8,Many,2.57e-06,3.41,14.216048,4,109
11524,text_8_L2,8,birds,1.51e-06,3.18,8.755363,5,110
11525,text_8_L2,8,address,8.32e-07,2.92,10.24898,7,111
11526,text_8_L2,8,their,5.75e-06,3.76,10.891353,5,112
11527,text_8_L2,8,upcoming,3.02e-08,1.48,10.001793,8,113
11528,text_8_L2,8,food,1e-05,4.0,8.509351,4,114
11529,text_8_L2,8,shortage,2.19e-08,1.34,14.587191,8,115
11530,text_8_L2,8,in,0.0174,7.24,6.055566,2,116
11531,text_8_L2,8,quite,4.47e-07,2.65,12.756983,5,117
11532,text_8_L2,8,a,0.000603,5.78,0.004762022,1,118
11533,text_8_L2,8,different,1.86e-06,3.27,7.0953345,9,119
11534,text_8_L2,8,way:,1e-05,4.0,4.6793118,4,120
11535,text_8_L2,8,they,6.76e-06,3.83,7.8496084,4,121
11536,text_8_L2,8,migrate,1.29e-08,1.11,13.163621,7,122
11537,text_8_L2,8,to,0.000148,5.17,3.9617205,2,123
11538,text_8_L2,8,warmer,2.51e-06,3.4,13.478114,6,124
11539,text_8_L2,8,areas,1.62e-06,3.21,8.101589,5,125
11540,text_8_L2,8,where,4.47e-06,3.65,5.9449053,5,126
11541,text_8_L2,8,their,5.75e-06,3.76,6.684759,5,127
11542,text_8_L2,8,sources,7.76e-07,2.89,8.734001,7,128
11543,text_8_L2,8,of,0.000282,5.45,4.415363,2,129
11544,text_8_L2,8,food,1e-05,4.0,4.2484927,4,130
11545,text_8_L2,8,will,0.000912,5.96,5.9363594,4,131
11546,text_8_L2,8,be,5.25e-05,4.72,1.158975,2,132
11547,text_8_L2,8,plentiful.,0.0,0.0,18.93666,10,133
11548,text_8_L2,1,Hibernation,3.89e-08,1.59,18.908022,11,1
11549,text_8_L2,1,in,0.0174,7.24,8.209864,2,2
11550,text_8_L2,1,animals,1.12e-06,3.05,14.011501,7,3
11551,text_8_L2,1,is,0.000178,5.25,4.783119,2,4
11552,text_8_L2,1,an,0.0049,6.69,8.883056,2,5
11553,text_8_L2,1,extremely,2.24e-07,2.35,9.867697,9,6
11554,text_8_L2,1,fascinating,5.62e-08,1.75,11.402997,11,7
11555,text_8_L2,1,"phenomenon,",1.05e-07,2.02,12.123576,11,8
11556,text_8_L2,1,one,4.47e-05,4.65,3.891182,3,9
11557,text_8_L2,1,that,3.63e-05,4.56,6.615735,4,10
11558,text_8_L2,1,biologists,1.12e-08,1.05,15.875139,10,11
11559,text_8_L2,1,are,1.95e-05,4.29,5.1248493,3,12
11560,text_8_L2,1,not,4.79e-05,4.68,4.453391,3,13
11561,text_8_L2,1,yet,1.17e-06,3.07,5.7736626,3,14
11562,text_8_L2,1,close,2.45e-06,3.39,7.2002873,5,15
11563,text_8_L2,1,to,0.000148,5.17,4.698945,2,16
11564,text_8_L2,1,understanding,7.41e-07,2.87,9.964174,13,17
11565,text_8_L2,1,fully.,5.37e-07,2.73,10.761723,6,18
11566,text_8_L2,2,"However,",6.03e-07,2.78,15.613363,8,19
11567,text_8_L2,2,it,8.51e-05,4.93,3.9039462,2,20
11568,text_8_L2,2,is,0.000178,5.25,0.74342746,2,21
11569,text_8_L2,2,quite,4.47e-07,2.65,6.9858694,5,22
11570,text_8_L2,2,easy,9.77e-06,3.99,1.9895881,4,23
11571,text_8_L2,2,to,0.000148,5.17,6.2616124,2,24
11572,text_8_L2,2,understand,6.31e-07,2.8,7.677899,10,25
11573,text_8_L2,2,why,5.5e-06,3.74,7.0804186,3,26
11574,text_8_L2,2,animals,1.12e-06,3.05,9.56,7,27
11575,text_8_L2,2,hibernate,4.17e-08,1.62,15.137989,9,28
11576,text_8_L2,2,during,1.45e-06,3.16,9.125003,6,29
11577,text_8_L2,2,the,0.000417,5.62,0.20336808,3,30
11578,text_8_L2,2,cold,2.82e-06,3.45,8.31102,4,31
11579,text_8_L2,2,winter,6.92e-05,4.84,2.5951676,6,32
11580,text_8_L2,2,months.,4.27e-07,2.63,10.968256,7,33
11581,text_8_L2,3,"Usually,",2.14e-07,2.33,32.23025,8,34
11582,text_8_L2,3,it,8.51e-05,4.93,8.972308,2,35
11583,text_8_L2,3,is,0.000178,5.25,9.62258,2,36
11584,text_8_L2,3,because,4.27e-06,3.63,6.6838403,7,37
11585,text_8_L2,3,their,5.75e-06,3.76,8.623158,5,38
11586,text_8_L2,3,food,1e-05,4.0,7.4531984,4,39
11587,text_8_L2,3,is,0.000178,5.25,5.081961,2,40
11588,text_8_L2,3,quite,4.47e-07,2.65,7.692423,5,41
11589,text_8_L2,3,scarce,3.31e-08,1.52,17.245693,6,42
11590,text_8_L2,3,during,1.45e-06,3.16,9.312515,6,43
11591,text_8_L2,3,this,3.24e-05,4.51,4.48233,4,44
11592,text_8_L2,3,time.,2.34e-05,4.37,1.7187732,5,45
11593,text_8_L2,4,Animals,1.12e-06,3.05,14.793954,7,46
11594,text_8_L2,4,that,3.63e-05,4.56,11.433399,4,47
11595,text_8_L2,4,are,1.95e-05,4.29,1.1553371,3,48
11596,text_8_L2,4,herbivores,0.0,0.0,21.36796,10,49
11597,text_8_L2,4,will,0.000912,5.96,1.4296855,4,50
11598,text_8_L2,4,find,5.25e-05,4.72,5.652368,4,51
11599,text_8_L2,4,the,0.000417,5.62,7.234866,3,52
11600,text_8_L2,4,winters,3.8e-06,3.58,12.936638,7,53
11601,text_8_L2,4,extremely,2.24e-07,2.35,15.220729,9,54
11602,text_8_L2,4,"tough,",8.71e-07,2.94,14.1147995,6,55
11603,text_8_L2,4,because,4.27e-06,3.63,5.859675,7,56
11604,text_8_L2,4,all,0.000158,5.2,4.915985,3,57
11605,text_8_L2,4,of,0.000282,5.45,2.2890775,2,58
11606,text_8_L2,4,the,0.000417,5.62,9.380933,3,59
11607,text_8_L2,4,vegetation,3.89e-06,3.59,10.071311,10,60
11608,text_8_L2,4,will,0.000912,5.96,11.421163,4,61
11609,text_8_L2,4,have,1.38e-05,4.14,3.7995663,4,62
11610,text_8_L2,4,died,3.63e-07,2.56,11.002944,4,63
11611,text_8_L2,4,off,1.86e-05,4.27,5.9183702,3,64
11612,text_8_L2,4,by,5.25e-05,4.72,2.4264655,2,65
11613,text_8_L2,4,the,0.000417,5.62,5.447331,3,66
11614,text_8_L2,4,time,2.34e-05,4.37,0.40790394,4,67
11615,text_8_L2,4,winter,6.92e-05,4.84,0.0044398545,6,68
11616,text_8_L2,4,arrives.,2.09e-08,1.32,11.326056,8,69
11617,text_8_L2,5,Hibernation,3.89e-08,1.59,18.908022,11,70
11618,text_8_L2,5,is,0.000178,5.25,8.209864,2,71
11619,text_8_L2,5,essentially,8.13e-08,1.91,15.228787,11,72
11620,text_8_L2,5,a,0.000603,5.78,7.337652,1,73
11621,text_8_L2,5,way,1e-05,4.0,9.1578665,3,74
11622,text_8_L2,5,of,0.000282,5.45,6.0542665,2,75
11623,text_8_L2,5,dealing,1.02e-07,2.01,9.588967,7,76
11624,text_8_L2,5,with,3.8e-05,4.58,2.3560429,4,77
11625,text_8_L2,5,this,3.24e-05,4.51,6.3052664,4,78
11626,text_8_L2,5,food,1e-05,4.0,7.1587763,4,79
11627,text_8_L2,5,shortage.,2.19e-08,1.34,12.521413,9,80
11628,text_8_L2,6,Animals,1.12e-06,3.05,14.793954,7,81
11629,text_8_L2,6,like,1.82e-05,4.26,7.9360504,4,82
11630,text_8_L2,6,birds,1.51e-06,3.18,10.541891,5,83
11631,text_8_L2,6,rely,3.47e-08,1.54,19.267757,4,84
11632,text_8_L2,6,on,8.91e-05,4.95,7.5606685,2,85
11633,text_8_L2,6,seeds,4.47e-07,2.65,10.960297,5,86
11634,text_8_L2,6,and,0.000166,5.22,0.01514237,3,87
11635,text_8_L2,6,small,4.68e-06,3.67,10.21118,5,88
11636,text_8_L2,6,insects,1.48e-07,2.17,9.451445,7,89
11637,text_8_L2,6,for,7.59e-05,4.88,4.3356977,3,90
11638,text_8_L2,6,sustenance.,0.0,0.0,25.863981,11,91
11639,text_8_L2,7,"Obviously,",1.55e-07,2.19,20.283966,10,92
11640,text_8_L2,7,these,1.74e-05,4.24,8.503658,5,93
11641,text_8_L2,7,will,0.000912,5.96,0.09402267,4,94
11642,text_8_L2,7,also,0.001,6.0,0.45580336,4,95
11643,text_8_L2,7,be,5.25e-05,4.72,2.0592353,2,96
11644,text_8_L2,7,quite,4.47e-07,2.65,6.919319,5,97
11645,text_8_L2,7,scarce,3.31e-08,1.52,15.837692,6,98
11646,text_8_L2,7,in,0.0174,7.24,5.8458357,2,99
11647,text_8_L2,7,the,0.000417,5.62,5.9142594,3,100
11648,text_8_L2,7,winter,6.92e-05,4.84,0.66576135,6,101
11649,text_8_L2,7,when,7.94e-06,3.9,6.999261,4,102
11650,text_8_L2,7,the,0.000417,5.62,1.6500404,3,103
11651,text_8_L2,7,ground,1.74e-06,3.24,7.168476,6,104
11652,text_8_L2,7,becomes,2.51e-07,2.4,7.9101324,7,105
11653,text_8_L2,7,covered,3.24e-07,2.51,10.736971,7,106
11654,text_8_L2,7,and,0.000166,5.22,3.5199103,3,107
11655,text_8_L2,7,frozen.,9.77e-07,2.99,12.117168,7,108
11656,text_8_L2,8,Many,2.57e-06,3.41,14.216048,4,109
11657,text_8_L2,8,birds,1.51e-06,3.18,8.755363,5,110
11658,text_8_L2,8,address,8.32e-07,2.92,10.24898,7,111
11659,text_8_L2,8,their,5.75e-06,3.76,10.891353,5,112
11660,text_8_L2,8,upcoming,3.02e-08,1.48,10.001793,8,113
11661,text_8_L2,8,food,1e-05,4.0,8.509351,4,114
11662,text_8_L2,8,shortage,2.19e-08,1.34,14.587191,8,115
11663,text_8_L2,8,in,0.0174,7.24,6.055566,2,116
11664,text_8_L2,8,quite,4.47e-07,2.65,12.756983,5,117
11665,text_8_L2,8,a,0.000603,5.78,0.004762022,1,118
11666,text_8_L2,8,different,1.86e-06,3.27,7.0953345,9,119
11667,text_8_L2,8,way:,1e-05,4.0,4.6793118,4,120
11668,text_8_L2,8,they,6.76e-06,3.83,7.8496084,4,121
11669,text_8_L2,8,migrate,1.29e-08,1.11,13.163621,7,122
11670,text_8_L2,8,to,0.000148,5.17,3.9617205,2,123
11671,text_8_L2,8,warmer,2.51e-06,3.4,13.478114,6,124
11672,text_8_L2,8,areas,1.62e-06,3.21,8.101589,5,125
11673,text_8_L2,8,where,4.47e-06,3.65,5.9449053,5,126
11674,text_8_L2,8,their,5.75e-06,3.76,6.684759,5,127
11675,text_8_L2,8,sources,7.76e-07,2.89,8.734001,7,128
11676,text_8_L2,8,of,0.000282,5.45,4.415363,2,129
11677,text_8_L2,8,food,1e-05,4.0,4.2484927,4,130
11678,text_8_L2,8,will,0.000912,5.96,5.9363594,4,131
11679,text_8_L2,8,be,5.25e-05,4.72,1.158975,2,132
11680,text_8_L2,8,plentiful.,0.0,0.0,18.93666,10,133
11681,text_8_L2,1,Hibernation,3.89e-08,1.59,18.908022,11,1
11682,text_8_L2,1,in,0.0174,7.24,8.209864,2,2
11683,text_8_L2,1,animals,1.12e-06,3.05,14.011501,7,3
11684,text_8_L2,1,is,0.000178,5.25,4.783119,2,4
11685,text_8_L2,1,an,0.0049,6.69,8.883056,2,5
11686,text_8_L2,1,extremely,2.24e-07,2.35,9.867697,9,6
11687,text_8_L2,1,fascinating,5.62e-08,1.75,11.402997,11,7
11688,text_8_L2,1,"phenomenon,",1.05e-07,2.02,12.123576,11,8
11689,text_8_L2,1,one,4.47e-05,4.65,3.891182,3,9
11690,text_8_L2,1,that,3.63e-05,4.56,6.615735,4,10
11691,text_8_L2,1,biologists,1.12e-08,1.05,15.875139,10,11
11692,text_8_L2,1,are,1.95e-05,4.29,5.1248493,3,12
11693,text_8_L2,1,not,4.79e-05,4.68,4.453391,3,13
11694,text_8_L2,1,yet,1.17e-06,3.07,5.7736626,3,14
11695,text_8_L2,1,close,2.45e-06,3.39,7.2002873,5,15
11696,text_8_L2,1,to,0.000148,5.17,4.698945,2,16
11697,text_8_L2,1,understanding,7.41e-07,2.87,9.964174,13,17
11698,text_8_L2,1,fully.,5.37e-07,2.73,10.761723,6,18
11699,text_8_L2,2,"However,",6.03e-07,2.78,15.613363,8,19
11700,text_8_L2,2,it,8.51e-05,4.93,3.9039462,2,20
11701,text_8_L2,2,is,0.000178,5.25,0.74342746,2,21
11702,text_8_L2,2,quite,4.47e-07,2.65,6.9858694,5,22
11703,text_8_L2,2,easy,9.77e-06,3.99,1.9895881,4,23
11704,text_8_L2,2,to,0.000148,5.17,6.2616124,2,24
11705,text_8_L2,2,understand,6.31e-07,2.8,7.677899,10,25
11706,text_8_L2,2,why,5.5e-06,3.74,7.0804186,3,26
11707,text_8_L2,2,animals,1.12e-06,3.05,9.56,7,27
11708,text_8_L2,2,hibernate,4.17e-08,1.62,15.137989,9,28
11709,text_8_L2,2,during,1.45e-06,3.16,9.125003,6,29
11710,text_8_L2,2,the,0.000417,5.62,0.20336808,3,30
11711,text_8_L2,2,cold,2.82e-06,3.45,8.31102,4,31
11712,text_8_L2,2,winter,6.92e-05,4.84,2.5951676,6,32
11713,text_8_L2,2,months.,4.27e-07,2.63,10.968256,7,33
11714,text_8_L2,3,"Usually,",2.14e-07,2.33,32.23025,8,34
11715,text_8_L2,3,it,8.51e-05,4.93,8.972308,2,35
11716,text_8_L2,3,is,0.000178,5.25,9.62258,2,36
11717,text_8_L2,3,because,4.27e-06,3.63,6.6838403,7,37
11718,text_8_L2,3,their,5.75e-06,3.76,8.623158,5,38
11719,text_8_L2,3,food,1e-05,4.0,7.4531984,4,39
11720,text_8_L2,3,is,0.000178,5.25,5.081961,2,40
11721,text_8_L2,3,quite,4.47e-07,2.65,7.692423,5,41
11722,text_8_L2,3,scarce,3.31e-08,1.52,17.245693,6,42
11723,text_8_L2,3,during,1.45e-06,3.16,9.312515,6,43
11724,text_8_L2,3,this,3.24e-05,4.51,4.48233,4,44
11725,text_8_L2,3,time.,2.34e-05,4.37,1.7187732,5,45
11726,text_8_L2,4,Animals,1.12e-06,3.05,14.793954,7,46
11727,text_8_L2,4,that,3.63e-05,4.56,11.433399,4,47
11728,text_8_L2,4,are,1.95e-05,4.29,1.1553371,3,48
11729,text_8_L2,4,herbivores,0.0,0.0,21.36796,10,49
11730,text_8_L2,4,will,0.000912,5.96,1.4296855,4,50
11731,text_8_L2,4,find,5.25e-05,4.72,5.652368,4,51
